35.3753,0.0165133
38.4775,0.0157434
41.5605,0.0150612
45.5217,0.0142819
49.8628,0.0135397
54.2353,0.0128827
59.4045,0.0121923
65.0696,0.0115314
70.7757,0.0109443
76.4429,0.0104246
81.9895,0.00996665
87.9387,0.00952273
94.9848,0.00904828
103.314,0.00855128
112.374,0.00807016
119.684,0.00772693
129.273,0.00731223
140.609,0.00687931
151.868,0.00649665
162.888,0.00616008
174.707,0.00583475
186.08,0.00555074
198.184,0.00527544
212.564,0.00497813
227.988,0.00469388
244.531,0.00441782
262.274,0.00415378
279.348,0.0039242
301.716,0.00365487
323.608,0.00342008
344.675,0.00321686
367.095,0.00302212
388.253,0.00285526
410.632,0.00269481
434.3,0.00254057
456.137,0.00241032
479.048,0.00228486
503.136,0.0021638
532.136,0.00203045
562.807,0.0019042
594.204,0.00178657
627.366,0.00167479
662.825,0.00156637
700.056,0.00146436
734.212,0.00137962
771.129,0.00129621
815.576,0.00120591
859.34,0.00112615
902.504,0.0010552
945.271,0.000991518
985.846,0.000936374
1035.37,0.000875634
1079.81,0.00082605
1117.13,0.000787576
1160.1,0.000746793
1203.07,0.000709234
1254.71,0.000667993
1298.03,0.000636164
1344.33,0.000604729
1394.33,0.000573437
1464.36,0.000533794
1527.22,0.000501798
1592.78,0.000471669
1661.14,0.000443144
1730.69,0.00041707
1804.59,0.000392037
1882.05,0.000368166
1976.45,0.000342403
2061.29,0.00032165
2148.31,0.000302508
2234.24,0.00028544
2320.17,0.000269975
2406.1,0.000255919
2492.04,0.000243107
2577.97,0.000231398
2669.79,0.000219979
2769.09,0.000208741
2887.95,0.000196559
3007.62,0.000185624
3114.75,0.000176779
3242.55,0.000167173
3374.83,0.000158343
3523.21,0.000149434
3634.43,0.00014349
3781.01,0.00013622
3943.31,0.000129049
4112.57,0.000122398
4289.1,0.00011623
4468.46,0.000110641
4640.32,0.000105829
4812.18,0.000101487
5018.96,9.68144E-05
5192.03,9.32831E-05
5402.94,8.93966E-05
5695.53,8.46604E-05
5967.31,8.0813E-05
6223.45,7.76781E-05
6530.81,7.42855E-05
6874.54,7.10072E-05
7218.26,6.81615E-05
7561.99,6.56771E-05
7941.83,6.32919E-05
8307.23,6.1288E-05
8714.4,5.93479E-05
9215.61,5.73098E-05
9624.34,5.59807E-05
9968.07,5.50934E-05
10239.6,5.4668E-05
10324.9,5.46321E-05
10470.6,5.47813E-05
10580.9,5.51671E-05
10666.2,5.58088E-05
10708.9,5.63159E-05
10751.5,5.70193E-05
10804.9,5.83129E-05
10836.9,5.94187E-05
10858.2,6.03654E-05
10879.5,6.15326E-05
10900.9,6.29904E-05
10927.1,6.53161E-05
10941.6,6.69674E-05
10956.2,6.89576E-05
10969.1,7.1091E-05
10981.2,7.34871E-05
10993.4,7.63241E-05
11001.5,7.85759E-05
11009.5,8.11587E-05
11017.6,8.41389E-05
11025.7,8.76021E-05
11033.5,9.14826E-05
11041.2,9.60343E-05
11047.1,9.99827E-05
11052.9,0.000104475
11058.5,0.000109404
11063.6,0.000114547
11068.7,0.000120428
11073.8,0.000127173
11077.2,0.000132243
11080.6,0.000137853
11084.1,0.000144071
11087.3,0.000150538
11090.5,0.000157707
11093.7,0.000165685
11096.9,0.000174592
11100.1,0.00018458
11103.3,0.000195844
11105.7,0.00020527
11108.1,0.000215658
11110.7,0.000228095
11113.6,0.000244166
11115.6,0.000256131
11117.6,0.000269244
11119.6,0.000283661
11121.5,0.000299563
11123.5,0.000317167
11125.5,0.000336726
11127.6,0.0003604
11129.1,0.000377871
11130.5,0.000396877
11131.9,0.000417606
11133.3,0.000440273
11134.8,0.000465126
11136.2,0.00049246
11137.5,0.000519859
11138.7,0.000546912
11139.8,0.0005764
11141,0.000608626
11142.2,0.000643944
11143.4,0.000682766
11144.5,0.000725577
11145.7,0.000772949
11146.7,0.000817816
11148,0.000880359
11148.8,0.000926482
11149.7,0.000976627
11150.5,0.0010313
11151.4,0.00109107
11152.2,0.00115661
11153,0.0012287
11154,0.00132088
11154.7,0.00138866
11155.3,0.00146219
11156,0.00154215
11156.6,0.00162937
11157.3,0.00172477
11157.9,0.00182947
11158.5,0.00193876
11159.1,0.0020524
11159.7,0.00217729
11160.3,0.00231517
11160.8,0.00246828
11161.4,0.00263956
11161.9,0.00278233
11162.3,0.0029399
11162.7,0.00311552
11163.1,0.00328258
11163.5,0.00345249
11163.8,0.00364273
11164.1,0.00385849
11164.4,0.00401959
11164.6,0.00419734
11164.8,0.00439474
11165,0.00461542
11165.3,0.00486362
11165.5,0.00514454
11165.7,0.00538044
11165.8,0.00564124
11166,0.00593061
11166.2,0.0062523
11166.3,0.00661102
11166.5,0.0070115
11166.7,0.00743795
11166.8,0.00791332
11167,0.0084444
11167.2,0.0090378
11167.3,0.00952942
11167.4,0.0100639
11167.5,0.0106459
11167.6,0.0112793
11167.8,0.0119696
11167.9,0.0127212
11168,0.0135403
11168.1,0.0144312
11168.2,0.0154027
11168.4,0.016459
11168.5,0.017609
11168.6,0.0188596
11168.7,0.0202204
11168.9,0.0216985
11169,0.0233049
11169.1,0.0250468
11169.2,0.0267454
11169.3,0.0285703
11169.4,0.0305331
11169.5,0.032641
11169.6,0.0349065
11169.8,0.0373373
11169.9,0.0399462
11170,0.0427392
11170.1,0.0457364
11170.2,0.0489407
11170.3,0.0523708
11170.4,0.0560372
11170.6,0.0613177
11170.7,0.0670788
11170.8,0.0733492
11171,0.0801751
11171.1,0.087584
11171.3,0.0956222
11171.4,0.104321
11171.5,0.111585
11171.7,0.119292
11171.8,0.131742
11172,0.14531
11172.2,0.160076
11172.3,0.176091
11172.5,0.193465
11172.7,0.212227
11172.8,0.232464
11173,0.254229
11173.2,0.277604
11173.3,0.300178
11173.5,0.330704
11173.7,0.363531
11173.9,0.398719
11174.1,0.436325
11174.3,0.476384
11174.5,0.518904
11174.7,0.563886
11174.9,0.623558
11175.2,0.700091
11175.5,0.781728
11175.8,0.86808
11176.2,0.994845
11176.7,1.16593
11177.8,1.51769
11178.2,1.67525
11178.7,1.80156
11178.9,1.87277
11179.3,1.96804
11179.7,2.03755
11180,2.09699
11180.4,2.1375
11180.7,2.15984
11181,2.16714
11181.3,2.15846
11181.7,2.13315
11181.9,2.10372
11182.2,2.06893
11182.4,2.01704
11182.8,1.94505
11183.1,1.86565
11183.5,1.76322
11183.9,1.63347
11184.4,1.47355
11185.4,1.12182
11185.8,0.994267
11186.2,0.87254
11186.5,0.776639
11186.7,0.708527
11187,0.643961
11187.2,0.583075
11187.5,0.526019
11187.7,0.483102
11187.9,0.442673
11188.1,0.404686
11188.2,0.369138
11188.4,0.33594
11188.6,0.305071
11188.8,0.276437
11189,0.256383
11189.2,0.233472
11189.3,0.210393
11189.5,0.196081
11189.6,0.182587
11189.7,0.169881
11189.9,0.157935
11190,0.146719
11190.1,0.136196
11190.3,0.126335
11190.4,0.117111
11190.5,0.108493
11190.6,0.100447
11190.8,0.0929455
11190.9,0.0859611
11191,0.0794656
11191.2,0.0730659
11191.3,0.0668195
11191.5,0.0610856
11191.6,0.0558291
11191.7,0.0521786
11191.8,0.0487651
11191.9,0.0455722
11192,0.0425918
11192.1,0.0398087
11192.3,0.0372159
11192.4,0.0347928
11192.5,0.0325384
11192.6,0.0304385
11192.7,0.0284857
11192.8,0.0266682
11192.9,0.0249793
11193,0.0234092
11193.1,0.0219531
11193.2,0.0205991
11193.3,0.0193445
11193.5,0.0180971
11193.6,0.0167956
11193.7,0.0156088
11193.9,0.0145282
11194,0.0135438
11194.1,0.0126484
11194.3,0.0118317
11194.4,0.011089
11194.5,0.0104126
11194.7,0.00979689
11194.8,0.0092357
11194.9,0.00872434
11195.1,0.00825787
11195.2,0.00783273
11195.3,0.00744398
11195.5,0.00708909
11195.6,0.00666222
11195.8,0.00628224
11196,0.00594328
11196.2,0.00564005
11196.4,0.00532143
11196.6,0.00507569
11196.8,0.00485421
11197,0.00459082
11197.2,0.00435852
11197.5,0.00415194
11197.7,0.00396705
11198,0.00380025
11198.3,0.00357801
11198.7,0.00338285
11199.1,0.00320918
11199.4,0.00305297
11199.9,0.00286656
11200.4,0.00268476
11200.7,0.00259413
11201.3,0.00242806
11201.9,0.00227926
11202.5,0.00214505
11203.1,0.0020233
11203.6,0.00191242
11204.2,0.00181103
11204.8,0.00171804
11205.5,0.00162113
11206.1,0.00153271
11206.8,0.00145177
11207.5,0.00137748
11208.1,0.0013091
11209.1,0.00121626
11210.1,0.00113357
11211.1,0.00106011
11212.1,0.000994025
11213.1,0.000934334
11214.1,0.00088023
11215,0.000831012
11216,0.000786111
11217,0.000745022
11218,0.000707326
11219.2,0.000665616
11220.4,0.000627802
11221.6,0.000593407
11222.8,0.00056203
11224,0.000533321
11225.2,0.000506988
11227,0.000471383
11228.4,0.000446748
11229.9,0.00042135
11231.5,0.000398339
11233.1,0.000377423
11234.6,0.000358352
11236.2,0.000340914
11237.8,0.000324929
11240.1,0.000303335
11242.5,0.000284212
11244.8,0.000267199
11247.2,0.00025199
11249.5,0.000238336
11251.9,0.00022603
11254.3,0.000214901
11256.6,0.000204805
11259.8,0.00019249
11262.4,0.000183688
11265.8,0.000173177
11269.2,0.000163868
11272.6,0.000155586
11276.1,0.000148188
11279.5,0.00014156
11282.9,0.000135598
11288,0.000127697
11293.1,0.000120843
11298.3,0.000114868
11303.4,0.000109629
11308.5,0.00010501
11313.6,0.000100917
11319.1,9.70483E-05
11324.6,9.36123E-05
11331.8,8.95992E-05
11339.1,8.61352E-05
11346.8,8.2953E-05
11354.9,8.00439E-05
11363,7.75124E-05
11375.1,7.43034E-05
11389.7,7.11588E-05
11404.2,6.85912E-05
11418.9,6.64579E-05
11433.9,6.46502E-05
11453.8,6.26778E-05
11474.9,6.10143E-05
11492.4,5.9869E-05
11524,5.82266E-05
11552,5.70859E-05
11594.1,5.57816E-05
11636.2,5.48276E-05
11664.2,5.4258E-05
11720.3,5.34102E-05
11776.4,5.27654E-05
11888.7,5.18406E-05
12000.9,5.11972E-05
12113.1,5.07128E-05
12337.5,5E-05
12876.6,4.88941E-05
13422,4.81086E-05
14207.2,4.72624E-05
14997,4.66935E-05
15631.6,4.64387E-05
15823.8,4.63883E-05
16341.6,4.65032E-05
16651,4.68436E-05
16859.3,4.73097E-05
16988.7,4.78E-05
17118.1,4.85533E-05
17215.2,4.94242E-05
17279.9,5.02206E-05
17312.3,5.06827E-05
17377,5.19068E-05
17421.8,5.30298E-05
17466.6,5.44525E-05
17496.4,5.56413E-05
17526.2,5.70785E-05
17556.1,5.88303E-05
17578.5,6.04147E-05
17600.9,6.22977E-05
17618.8,6.4083E-05
17641.9,6.67943E-05
17657.6,6.89926E-05
17673.3,7.15477E-05
17689,7.45494E-05
17704.8,7.81038E-05
17715.3,8.08439E-05
17725.4,8.38242E-05
17735.2,8.70603E-05
17744.9,9.06978E-05
17754.7,9.4851E-05
17763.9,9.93182E-05
17772.5,0.000104088
17781.2,0.000109517
17789.8,0.000115725
17796.4,0.000121099
17803.3,0.000127361
17810.2,0.000134432
17817,0.000142456
17823.9,0.000151607
17828.5,0.000158438
17832.8,0.000165537
17839,0.000176807
17843.1,0.000185225
17847.2,0.000194477
17851.3,0.000204676
17855.4,0.000215956
17859.5,0.000228477
17863.6,0.000242433
17866.7,0.000254217
17869.8,0.00026709
17873,0.000281189
17876.1,0.000296675
17879.2,0.000313738
17882.4,0.000332603
17885.5,0.000353537
17888.6,0.000376854
17890.9,0.000395493
17893.2,0.000415752
17895.5,0.000437825
17897.7,0.000461929
17900,0.000488323
17902.3,0.000517304
17904.6,0.000549233
17906.8,0.000584533
17909.3,0.000627618
17911,0.000659292
17912.6,0.000693639
17914.3,0.00073097
17916,0.000771648
17917.6,0.000816089
17919.3,0.000864777
17920.8,0.000913256
17922.2,0.000960771
17923.5,0.00101234
17924.9,0.00106844
17926.2,0.00112963
17927.6,0.00119654
17929,0.00126992
17930.3,0.00135064
17931.6,0.00143016
17932.6,0.00150689
17933.7,0.00159029
17934.8,0.00168115
17935.9,0.00178044
17937,0.00188923
17938,0.00200882
17939.1,0.00214073
17940.1,0.00227095
17941,0.00239685
17941.8,0.00253408
17942.7,0.00268411
17943.5,0.00284865
17944.4,0.00302973
17945.2,0.00322978
17946.1,0.0034517
17946.9,0.00367086
17947.5,0.00388246
17948.2,0.00411468
17948.9,0.00437077
17949.6,0.00465489
17950.2,0.00497252
17950.7,0.00523708
17951.2,0.00552873
17951.7,0.00585297
17952.2,0.00616019
17952.6,0.00647079
17953,0.0068157
17953.3,0.00720229
17953.7,0.00763917
17954.1,0.00813784
17954.4,0.00851149
17954.7,0.0089239
17954.9,0.00938095
17955.2,0.00988961
17955.4,0.0104579
17955.7,0.0110948
17956,0.0118112
17956.2,0.0125583
17956.4,0.013328
17956.7,0.0141846
17956.9,0.0151391
17957.1,0.0162042
17957.3,0.0173938
17957.5,0.018377
17957.7,0.0194456
17957.8,0.0206082
17958,0.0218725
17958.2,0.0232483
17958.3,0.0247432
17958.5,0.0263707
17958.7,0.0281385
17958.8,0.0300605
17959,0.0321484
17959.2,0.0344169
17959.3,0.0368783
17959.5,0.0395493
17959.7,0.0424427
17959.8,0.0455826
17960,0.0489805
17960.2,0.0526583
17960.3,0.0566322
17960.5,0.0609284
17960.7,0.0655627
17960.8,0.0705618
17961,0.0759443
17961.2,0.0817433
17961.4,0.0879751
17961.5,0.0946711
17961.7,0.101852
17961.9,0.109554
17962,0.117796
17962.2,0.126613
17962.4,0.136027
17962.6,0.14958
17962.8,0.164317
17963,0.180318
17963.3,0.197646
17963.5,0.21638
17963.7,0.236579
17963.9,0.258314
17964.2,0.281626
17964.4,0.306606
17964.6,0.333267
17964.9,0.366587
17965.1,0.397084
17965.3,0.429392
17965.5,0.463526
17965.9,0.518172
17966.2,0.576932
17966.5,0.639682
17966.9,0.713956
17967.3,0.792639
17967.7,0.875309
17968.2,0.996602
17969.1,1.21403
17969.9,1.41418
17970.5,1.55659
17971,1.67216
17971.5,1.75895
17972,1.83969
17972.4,1.89863
17972.8,1.94929
17973.3,1.98247
17973.7,1.99964
17974,2.00362
17974.4,1.99673
17974.8,1.9763
17975.1,1.9496
17975.6,1.89782
17976,1.84389
17976.5,1.76392
17976.9,1.67773
17977.5,1.56277
17978.1,1.41185
17979.7,1.02283
17980.2,0.904673
17980.7,0.792315
17981.1,0.706032
17981.4,0.644841
17981.7,0.58689
17982.1,0.53229
17982.4,0.481151
17982.6,0.440444
17982.9,0.402247
17983.1,0.366513
17983.4,0.333221
17983.7,0.302284
17983.9,0.273658
17984.1,0.253636
17984.3,0.234837
17984.5,0.216388
17984.7,0.197667
17985,0.180339
17985.2,0.164348
17985.4,0.149615
17985.6,0.136083
17985.9,0.123657
17986.1,0.112291
17986.3,0.101907
17986.5,0.0954982
17986.6,0.0894785
17986.8,0.0838291
17986.9,0.0778904
17987.1,0.0717809
17987.3,0.066156
17987.5,0.0609833
17987.7,0.0562307
17987.9,0.0518687
17988,0.0478701
17988.2,0.044208
17988.4,0.0408561
17988.6,0.0377908
17988.8,0.0349905
17989,0.032434
17989.2,0.030101
17989.4,0.0279732
17989.5,0.0260337
17989.7,0.0242665
17989.9,0.0229271
17990.1,0.0214715
17990.2,0.020142
17990.4,0.0189286
17990.6,0.0178201
17990.8,0.0168084
17991,0.0158826
17991.2,0.0150367
17991.3,0.0142627
17991.5,0.0135542
17991.8,0.0127005
17992,0.0119386
17992.2,0.0112579
17992.5,0.0106477
17992.7,0.0100997
17993,0.00960563
17993.2,0.00915909
17993.5,0.00875393
17993.7,0.00838524
17994,0.00797447
17994.3,0.00760498
17994.6,0.00727061
17995,0.00682429
17995.5,0.00643244
17995.9,0.0060845
17996.4,0.00577256
17996.7,0.00558149
17997.3,0.00523337
17997.9,0.0049232
17998.5,0.0046443
17999,0.00440662
17999.6,0.00418884
18000.3,0.00392501
18001.1,0.00368731
18001.8,0.00347203
18002.6,0.00327622
18003.3,0.00309745
18004.1,0.0029337
18004.9,0.00276174
18005.9,0.00258578
18006.9,0.00242689
18007.8,0.00228284
18008.8,0.0021518
18009.8,0.0020322
18010.8,0.00192272
18011.7,0.00182222
18012.8,0.00172037
18014,0.00161867
18015.1,0.00152611
18016.3,0.00144159
18017.5,0.0013642
18018.7,0.00129315
18019.8,0.00122776
18021.6,0.00113901
18023,0.00107718
18024.3,0.0010205
18025.7,0.00096842
18027.1,0.000920443
18029.1,0.000855258
18031.1,0.000797162
18032.5,0.000761868
18034.6,0.000712394
18036.7,0.000667909
18038.8,0.000627755
18040.9,0.000591389
18043,0.000558346
18045,0.000528232
18047.1,0.000500704
18049.2,0.000475469
18051.8,0.000447547
18054.3,0.000422261
18056.8,0.000399291
18059.4,0.000378366
18061.9,0.000359249
18064.4,0.00034174
18068.3,0.000318111
18071.2,0.000301568
18074.6,0.000284386
18078,0.000268877
18081.5,0.00025483
18084.9,0.000242069
18088.3,0.000230442
18091.7,0.000219819
18096.8,0.000205526
18101.6,0.000193752
18106.3,0.000183229
18111.1,0.000173788
18115.8,0.000165288
18120.6,0.000157611
18125.3,0.000150649
18132.5,0.000141351
18139.3,0.000133548
18146,0.000126801
18152.7,0.0001208
18159.4,0.000115442
18166.1,0.000110635
18175,0.00010494
18184,9.99477E-05
18192.9,9.55563E-05
18201.9,9.1677E-05
18211.6,8.79559E-05
18222.2,8.4391E-05
18232.8,8.12511E-05
18243.3,7.84737E-05
18259.1,7.48966E-05
18274.7,7.18777E-05
18290.4,6.92956E-05
18306.1,6.70723E-05
18332.2,6.40025E-05
18354.6,6.18448E-05
18377,6.00375E-05
18399.4,5.85329E-05
18421.8,5.72143E-05
18451.6,5.57482E-05
18481.4,5.45326E-05
18526.2,5.30729E-05
18577.8,5.17683E-05
18636.1,5.06502E-05
18657.8,5.02937E-05
18744.5,4.91854E-05
18831.3,4.83926E-05
18961.4,4.75825E-05
19091.5,4.70189E-05
19265,4.65272E-05
19525.3,4.60886E-05
19959,4.57077E-05
20798.7,4.55049E-05
21000,4.54983E-05
22480.8,4.57687E-05
24109.6,4.64165E-05
25608.7,4.72866E-05
27397,4.85796E-05
29363.4,5.03804E-05
31329.9,5.25714E-05
33063.1,5.48652E-05
34725.6,5.74442E-05
36246.1,6.0134E-05
37717.5,6.3089E-05
39195.8,6.64596E-05
40460.4,6.97056E-05
41850.2,7.36766E-05
43128.7,7.78503E-05
44111.9,8.1386E-05
45095.1,8.52627E-05
45755.6,8.80349E-05
46731.9,9.25407E-05
47708.3,9.75101E-05
48684.6,0.000103007
49661,0.000109109
50637.3,0.000115907
51613.7,0.000123516
52345.9,0.000129869
53261.9,0.000138612
54101.8,0.000147656
54857.7,0.00015679
55571.6,0.000166481
56218.3,0.000176441
56761.2,0.000186051
57197.9,0.000195089
57498.6,0.000202447
57735.4,0.000209345
57926.9,0.000216094
58099.6,0.000223653
58234,0.000231102
58319.6,0.000237003
58391,0.000242809
58456.1,0.00024907
58522.9,0.000256887
58588.4,0.000266385
58630.4,0.000273763
58670.7,0.000282099
58708.5,0.000291312
58743.8,0.000301503
58771.1,0.000310704
58800,0.000322069
58829,0.000335404
58857.1,0.00035075
58875.6,0.000362286
58894.1,0.000375551
58912.6,0.000390657
58931.1,0.000407878
58949.5,0.000427736
58963.4,0.000444792
58977.2,0.000463999
58990.7,0.000485042
59003.3,0.000507315
59015.9,0.000532472
59028.5,0.000560947
59041.1,0.000593541
59053.7,0.000631156
59062.1,0.000659495
59070.5,0.000690877
59078.9,0.000725757
59087.3,0.000764678
59095.7,0.000808297
59104.1,0.000857405
59112.5,0.00091297
59118.8,0.000959587
59126.3,0.00102204
59131.8,0.00107219
59137.2,0.00112718
59142.7,0.00118769
59148.2,0.00125454
59153.6,0.00132869
59159.1,0.00141122
59164.5,0.00150342
59170.2,0.00161111
59174,0.00169067
59177.8,0.00177731
59181.6,0.00187192
59185.3,0.00197551
59189.1,0.00208924
59192.9,0.00221451
59196.2,0.00233684
59199.2,0.00245345
59202.1,0.00258007
59205.1,0.00271786
59208,0.0028682
59210.9,0.00303266
59213.9,0.00321306
59216.8,0.00341157
59219.4,0.00360619
59221.8,0.00379277
59224.1,0.00399545
59226.4,0.00421616
59228.7,0.00445715
59231,0.00472103
59233.3,0.00501084
59235.6,0.00533012
59237.7,0.00564949
59239.6,0.00596379
59241.5,0.0063068
59243.4,0.00668219
59245.3,0.0070943
59247.2,0.0075482
59249.1,0.0080499
59250.9,0.00860658
59252.6,0.00913659
59253.9,0.00962228
59255.3,0.0101503
59256.7,0.0107261
59258,0.0113557
59259.4,0.0120466
59260.8,0.0128075
59262.1,0.013649
59263.4,0.0145384
59264.7,0.015476
59265.9,0.016517
59267.1,0.017679
59268.1,0.018643
59269,0.0196985
59269.9,0.0208591
59270.9,0.0221408
59271.8,0.0235632
59272.7,0.0251495
59273.6,0.0267485
59274.4,0.0285298
59275.2,0.0305234
59275.9,0.0321789
59276.5,0.0339908
59277.1,0.0359788
59277.8,0.0381643
59278.4,0.0405733
59279,0.0432322
59279.6,0.0460701
59280.2,0.048976
59280.8,0.052165
59281.3,0.0556663
59281.9,0.0595133
59282.5,0.0637399
59283,0.068387
59283.6,0.0734921
59284.2,0.0790997
59284.7,0.0852537
59285.3,0.0920032
59285.8,0.0982583
59286.4,0.106549
59287,0.115634
59287.5,0.125572
59288.1,0.136417
59288.7,0.148227
59289.3,0.161051
59289.9,0.174938
59290.4,0.188602
59290.9,0.201809
59291.6,0.22312
59292.4,0.246265
59293.1,0.271252
59293.8,0.298064
59294.7,0.330375
59295.6,0.370944
59296.8,0.42293
59298.1,0.484152
59300.7,0.609991
59302.2,0.681503
59303.2,0.721444
59304,0.755075
59304.8,0.782511
59305.7,0.807699
59306.6,0.8289
59307.1,0.837012
59308,0.847768
59308.7,0.851358
59309,0.851702
59310,0.847937
59310.7,0.839881
59311.5,0.825474
59312.4,0.806233
59313.2,0.782862
59314,0.755479
59314.8,0.724612
59315.7,0.687906
59317.1,0.623356
59320.6,0.454172
59321.6,0.407325
59322.5,0.364995
59323.3,0.330416
59324.2,0.297951
59324.8,0.275083
59325.5,0.252181
59326.2,0.228301
59326.9,0.206304
59327.4,0.192674
59327.9,0.179851
59328.4,0.167817
59328.9,0.156548
59329.4,0.145045
59330,0.133496
59330.6,0.122896
59331.2,0.113189
59331.8,0.10432
59332.4,0.0962293
59333,0.0888625
59333.6,0.0821635
59334.1,0.077122
59334.6,0.0716937
59335.2,0.0667516
59335.8,0.0622548
59336.3,0.0581629
59336.9,0.05444
59337.4,0.0510494
59338,0.0479616
59338.6,0.0451464
59339.2,0.0425775
59339.7,0.0402299
59340.4,0.0376296
59341.2,0.0350902
59341.9,0.0328221
59342.7,0.0307883
59343.4,0.0289592
59344.2,0.0273077
59344.9,0.0258111
59345.7,0.0244498
59346.5,0.0232073
59347.5,0.0217109
59348.3,0.0206255
59349.2,0.0195057
59350.1,0.0184848
59351,0.0175505
59352.2,0.0164215
59353.4,0.0154077
59354.7,0.0144927
59355.9,0.013663
59357.1,0.0129077
59358.4,0.0121495
59359.9,0.0113989
59361.4,0.01072
59362.9,0.0101034
59364.3,0.00954141
59365.8,0.00902757
59367.3,0.00855635
59368.7,0.00812303
59370.4,0.00766899
59372.3,0.00720455
59374.2,0.00678322
59376.1,0.00639971
59378,0.00604953
59379.9,0.00572887
59381.8,0.00543445
59383.6,0.00516346
59385.7,0.00488685
59388.1,0.00460903
59390.4,0.00435573
59392.7,0.00412411
59395,0.00391173
59397.3,0.00371649
59400.8,0.00345184
59403.1,0.00329198
59406.4,0.00308004
59409.8,0.00288954
59413.1,0.00271766
59416.5,0.00256206
59419.9,0.00242073
59423.2,0.00229199
59426.6,0.00217438
59429.9,0.00206665
59434.1,0.00194423
59438.3,0.00183378
59442.5,0.00173377
59446.7,0.00164293
59450.9,0.00156016
59455.1,0.00148454
59459.3,0.00141526
59463.5,0.00135165
59469.4,0.001271
59475.3,0.00119891
59481.2,0.00113418
59487.1,0.0010758
59492.9,0.00102293
59498.8,0.000974926
59504.7,0.000931219
59510.6,0.000891322
59519,0.000840099
59527.4,0.000794739
59535.8,0.000754381
59544.2,0.000718319
59552.6,0.000685967
59561,0.000656836
59569.4,0.000630515
59582,0.000595586
59594.6,0.000565346
59607.2,0.000538857
59619.8,0.000515504
59632.4,0.000494873
59644.9,0.000476569
59660.1,0.000457215
59675.2,0.000440266
